PL_T,TINKLAS,OBJ_PAVADINIMAS,OBJ_GV_TIPAS,OBJ_NUMERIS,P+,P-
2020-06-12 00:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2538,0.0
2020-06-12 01:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2395,0.0
2020-06-12 02:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2158,0.0
2020-06-12 03:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2901,0.0
2020-06-12 04:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2266,0.0
2020-06-12 05:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.1577,0.0186
2020-06-12 06:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0486,0.1888
2020-06-12 07:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0022,0.8343
2020-06-12 08:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.2552,0.8334
2020-06-12 09:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.8061,1.628
2020-06-12 10:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.1083,3.1829
2020-06-12 11:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0,2.9248
2020-06-12 12:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0,4.1073
2020-06-12 13:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0,5.3159
2020-06-12 14:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0177,7.1688
2020-06-12 15:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0701,5.3256
2020-06-12 16:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0282,3.946
2020-06-12 17:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0515,3.9738
2020-06-12 18:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.5966,2.7857
2020-06-12 19:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0005,1.9851
2020-06-12 20:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.5601,0.6037
2020-06-12 21:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.4548,0.0304
2020-06-12 22:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.6494,0.0
2020-06-12 23:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2348,0.0
2020-06-13 00:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2163,0.0
2020-06-13 01:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2264,0.0
2020-06-13 02:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2472,0.0
2020-06-13 03:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.6749,0.0
2020-06-13 04:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2322,0.0
2020-06-13 05:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.1843,0.0093
2020-06-13 06:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.8055,0.0651
2020-06-13 07:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.1283,0.2922
2020-06-13 08:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0022,0.6152
2020-06-13 09:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0003,0.8966
2020-06-13 10:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.5132,1.0978
2020-06-13 11:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.8072,2.1072
2020-06-13 12:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.3444,2.0591
