,D,G_pv,G_w,P_spot,P_pv_use,P_w_use,P_ch,P_dis,E,P_grid_imp,P_grid_exp,price,load,gen_ren
2022-09-09T23:00:00.000,0.365,0,0,0.16126,0,0,0,0.365,162.12952,0,0,0.16126,0.365,0
2022-09-10T00:00:00.000,0.356,0,0,0.15005000000000002,0,0,0,0.356,161.75478,0,0,0.15005000000000002,0.356,0
2022-09-10T01:00:00.000,0.356,0,0,0.09106,0,0,0,0,161.75478,0.356,0,0.09106,0.356,0
2022-09-10T02:00:00.000,0.366,0,0,0.09028,0,0,0,0,161.75478,0.366,0,0.09028,0.366,0
2022-09-10T03:00:00.000,0.228,0.012,0,0.09118000000000001,2.309897,0,3.4423438e-14,0,161.75478,0,2.081897,0.09118000000000001,0.228,0.012
2022-09-10T04:00:00.000,0,1.252,0,0.09323999999999999,229.10526,0,0,0,161.75478,0,229.10526,0.09323999999999999,0,1.252
2022-09-10T05:00:00.000,0,3.685,0,0.09506,674.32338,0,0,0,161.75478,0,674.32338,0.09506,0,3.685
2022-09-10T06:00:00.000,0.006,6.197,0,0.2,1023.8137,0,244.18192,220.37418,161.75478,0,1000,0.2,0.006,6.197
2022-09-10T07:00:00.000,0,7.669,0,0.38130000000000003,1403.3612,0,403.3612,0,544.94792,0,1000,0.38130000000000003,0,7.669
2022-09-10T08:00:00.000,0,9.571,0,0.41107,1170.2611,0,1332.5607,1162.2996,587.40732,0,1000,0.41107,0,9.571
2022-09-10T09:00:00.000,0,10.46,0,0.42772000000000004,1914.0903,0,914.09025,0,1455.7931,0,1000,0.42772000000000004,0,10.46
2022-09-10T10:00:00.000,0,5.387,0,0.40001,985.77478,0,0,0,1455.7931,0,985.77478,0.40001,0,5.387
2022-09-10T11:00:00.000,0,3.37,0,0.4199,616.68108,0,0,-1.9486954e-13,1455.7931,0,616.68108,0.4199,0,3.37
2022-09-10T12:00:00.000,0,1.951,0,0.41836,357.01626,0,0,0,1455.7931,0,357.01626,0.41836,0,1.951
2022-09-10T13:00:00.000,0,0.558,0,0.39998,102.10921,0,0,0,1455.7931,0,102.10921,0.39998,0,0.558
2022-09-10T14:00:00.000,0.551,0.056,0,0.355,10.52302,0,0,0,1455.7931,0,9.9720195,0.355,0.551,0.056
2022-09-10T15:00:00.000,0.227,0.015,0,0.34899,2.8583713,0,0,0,1455.7931,0,2.6313713,0.34899,0.227,0.015
2022-09-10T16:00:00.000,0.515,0,0,0.35339,0,0,0,0.515,1455.251,0,0,0.35339,0.515,0
2022-09-10T17:00:00.000,0.821,0,0,0.37198000000000003,0,0,0,0.821,1454.3867,0,0,0.37198000000000003,0.821,0
2022-09-10T18:00:00.000,0.784,0,0,0.43624,0,0,0,0.784,1453.5615,0,0,0.43624,0.784,0
2022-09-10T19:00:00.000,1.557,0,0,0.46952,0,0,0,1.557,1451.9225,0,0,0.46952,1.557,0
2022-09-10T20:00:00.000,1.099,0,0,0.49186,0,0,0,1.099,1450.7657,0,0,0.49186,1.099,0
2022-09-10T21:00:00.000,0.678,0,0,0.48398,0,0,0,0.678,1450.052,0,0,0.48398,0.678,0
2022-09-10T22:00:00.000,0.366,0,0,0.45994999999999997,0,0,0,0.366,1449.6667,0,0,0.45994999999999997,0.366,0
2022-09-10T23:00:00.000,0.364,0,0,0.4,0,0,0,0.364,1449.2836,0,0,0.4,0.364,0
2022-09-11T00:00:00.000,0.354,0,0,0.43701,0,0,0,0.354,1448.911,0,0,0.43701,0.354,0
2022-09-11T01:00:00.000,0.357,0,0,0.41133,0,0,0,0.357,1448.5352,0,0,0.41133,0.357,0
2022-09-11T02:00:00.000,0.354,0,0,0.26052,0,0,0,0,1448.5352,0.354,0,0.26052,0.354,0
2022-09-11T03:00:00.000,0.244,0,0,0.25094,0,0,0,0,1448.5352,0.244,0,0.25094,0.244,0
2022-09-11T04:00:00.000,0.211,0.011,0,0.24514,2.1184056,0,0,0,1448.5352,0,1.9074056,0.24514,0.211,0.011
2022-09-11T05:00:00.000,0.076,0.229,0,0.23715,41.943035,0,7.6398892,0,1455.7931,0,34.227146,0.23715,0.076,0.229
2022-09-11T06:00:00.000,0.006,0.341,0,0.23764,62.403074,0,0,0,1455.7931,0,62.397074,0.23764,0.006,0.341
2022-09-11T07:00:00.000,0,0.69,0,0.36993,126.26408,0,0,0,1455.7931,0,126.26408,0.36993,0,0.69
2022-09-11T08:00:00.000,0.202,0.935,0,0.38500999999999996,171.19798,0,0,0,1455.7931,0,170.99598,0.38500999999999996,0.202,0.935
2022-09-11T09:00:00.000,0.372,1.116,0,0.40213,204.40442,0,0,0,1455.7931,0,204.03242,0.40213,0.372,1.116
2022-09-11T10:00:00.000,0.692,1.054,0,0.40213,193.21896,0,0,0,1455.7931,0,192.52696,0.40213,0.692,1.054
2022-09-11T11:00:00.000,0,1.125,0,0.3885,205.86535,0,0,0,1455.7931,0,205.86535,0.3885,0,1.125
2022-09-11T12:00:00.000,0.276,0.577,0,0.38004000000000004,105.72405,0,0,0,1455.7931,0,105.44805,0.38004000000000004,0.276,0.577
2022-09-11T13:00:00.000,0.095,0.298,0,0.36,54.578943,0,0,0,1455.7931,0,54.483943,0.36,0.095,0.298
2022-09-11T14:00:00.000,1.097,0.078,0,0.295,14.821831,0,0,0,1455.7931,0,13.724831,0.295,1.097,0.078
2022-09-11T15:00:00.000,0.3,0.001,0,0.2518,0.33299142,0,0,0,1455.7931,0,0.03299142,0.2518,0.3,0.001
2022-09-11T16:00:00.000,0.695,0,0,0.297,0,0,0,0.695,1455.0615,0,0,0.297,0.695,0
2022-09-11T17:00:00.000,0.843,0,0,0.3431,0,0,0,0.843,1454.1741,0,0,0.3431,0.843,0
2022-09-11T18:00:00.000,0.744,0,0,0.40432,0,0,0,0.744,1453.391,0,0,0.40432,0.744,0
2022-09-11T19:00:00.000,0.751,0,0,0.45999,0,0,0,0.751,1452.6004,0,0,0.45999,0.751,0
2022-09-11T20:00:00.000,1.237,0,0,0.50594,0,0,0,1.237,1451.2983,0,0,0.50594,1.237,0
2022-09-11T21:00:00.000,0.43,0,0,0.5172,0,0,0,0.43,1450.8457,0,0,0.5172,0.43,0
2022-09-11T22:00:00.000,0.366,0,0,0.48494,0,0,0,0.366,1450.4604,0,0,0.48494,0.366,0
2022-09-11T23:00:00.000,0.879,0,0,0.44043,0,0,0,0.879,1449.5352,0,0,0.44043,0.879,0
2022-09-12T00:00:00.000,0.392,0,0,0.39039999999999997,0,0,0,0.392,1449.1225,0,0,0.39039999999999997,0.392,0
2022-09-12T01:00:00.000,0.358,0,0,0.33876,0,0,0,0.358,1448.7457,0,0,0.33876,0.358,0
2022-09-12T02:00:00.000,0.358,0,0,0.3,0,0,0,0.358,1448.3688,0,0,0.3,0.358,0
2022-09-12T03:00:00.000,0.32,0,0,0.29998,0,0,0,0.32,1448.032,0,0,0.29998,0.32,0
2022-09-12T04:00:00.000,0.065,0.184,0,0.3415,33.702921,0,0,0,1448.032,0,33.637921,0.3415,0.065,0.184
2022-09-12T05:00:00.000,0,1.439,0,0.34491000000000005,263.32465,0,0,0,1448.032,0,263.32465,0.34491000000000005,0,1.439
2022-09-12T06:00:00.000,0,3.903,0,0.38905,714.21551,0,0,0,1448.032,0,714.21551,0.38905,0,3.903
2022-09-12T07:00:00.000,0.039,2.86,0,0.46638,523.37496,0,0,0,1448.032,0,523.33596,0.46638,0.039,2.86
2022-09-12T08:00:00.000,0.024,3.548,0,0.5027200000000001,649.26556,0,0,0,1448.032,0,649.24156,0.5027200000000001,0.024,3.548
2022-09-12T09:00:00.000,0,3.121,0,0.50226,571.11622,0,0,0,1448.032,0,571.11622,0.50226,0,3.121
2022-09-12T10:00:00.000,0,2.448,0,0.4676,447.963,0,0,0,1448.032,0,447.963,0.4676,0,2.448
2022-09-12T11:00:00.000,0.032,1.01,0,0.40752999999999995,184.83733,0,0,0,1448.032,0,184.80533,0.40752999999999995,0.032,1.01
2022-09-12T12:00:00.000,0.069,0.533,0,0.41156,97.568927,0,0,0,1448.032,0,97.499927,0.41156,0.069,0.533
2022-09-12T13:00:00.000,0.171,0.755,0,0.40176999999999996,138.24402,0,0,0,1448.032,0,138.07302,0.40176999999999996,0.171,0.755
2022-09-12T14:00:00.000,0.49,0.27,0,0.38941000000000003,49.652683,0,0,0,1448.032,0,49.162683,0.38941000000000003,0.49,0.27
2022-09-12T15:00:00.000,0.13,0.038,0,0.50791,7.018674,0,0,0,1448.032,0,6.888674,0.50791,0.13,0.038
2022-09-12T16:00:00.000,0.619,0,0,0.40539,0,0,0,0.619,1447.3804,0,0,0.40539,0.619,0
2022-09-12T17:00:00.000,2.659,0,0,0.47981999999999997,0,0,0,2.659,1444.5815,0,0,0.47981999999999997,2.659,0
2022-09-12T18:00:00.000,1.835,0,0,0.47170999999999996,0,0,0,1.835,1442.6499,0,0,0.47170999999999996,1.835,0
2022-09-12T19:00:00.000,1.992,0,0,0.49072000000000005,0,0,0,1.992,1440.5531,0,0,0.49072000000000005,1.992,0
2022-09-12T20:00:00.000,2.43,0,0,0.5852,0,0,0,2.43,1437.9952,0,0,0.5852,2.43,0
2022-09-12T21:00:00.000,1.054,0,0,0.46473000000000003,0,0,0,1.054,1436.8857,0,0,0.46473000000000003,1.054,0
2022-09-12T22:00:00.000,0.365,0,0,0.45321,0,0,0,0.365,1436.5015,0,0,0.45321,0.365,0
2022-09-12T23:00:00.000,1.062,0,0,0.37123,0,0,0,1.062,1435.3836,0,0,0.37123,1.062,0
2022-09-13T00:00:00.000,1.395,0,0,0.3881,0,0,0,1.395,1433.9152,0,0,0.3881,1.395,0
2022-09-13T01:00:00.000,0.354,0,0,0.34506,0,0,0,0.354,1433.5425,0,0,0.34506,0.354,0
2022-09-13T02:00:00.000,0.355,0,0,0.37816000000000005,0,0,0,0.355,1433.1688,0,0,0.37816000000000005,0.355,0
2022-09-13T03:00:00.000,1.304,0,0,0.45733999999999997,0,0,0,1.304,1431.7962,0,0,0.45733999999999997,1.304,0
2022-09-13T04:00:00.000,1.136,0.148,0,0.37733999999999995,27.65073,0,0,0,1431.7962,0,26.51473,0.37733999999999995,1.136,0.148
2022-09-13T05:00:00.000,0,1.391,0,0.41292,254.54106,0,0,0,1431.7962,0,254.54106,0.41292,0,1.391
2022-09-13T06:00:00.000,0,2.503,0,0.42436,458.02752,0,0,0,1431.7962,0,458.02752,0.42436,0,2.503
2022-09-13T07:00:00.000,0.038,1.716,0,0.44889,314.03228,0,0,0,1431.7962,0,313.99428,0.44889,0.038,1.716
2022-09-13T08:00:00.000,0.058,2.843,0,0.58512,319.34125,0,0,401.86471,1008.7807,0,721.14796,0.58512,0.058,2.843
2022-09-13T09:00:00.000,0.287,3.301,0,0.64475,208.10935,0,0,792.17765,174.90952,0,1000,0.64475,0.287,3.301
2022-09-13T10:00:00.000,0,3.282,0,0.50487,600.57784,0,0,0,174.90952,0,600.57784,0.50487,0,3.282
2022-09-13T11:00:00.000,0.179,2.35,0,0.45886,430.11934,0,0,0,174.90952,0,429.94034,0.45886,0.179,2.35
2022-09-13T12:00:00.000,0.209,1.652,0,0.42968,302.40633,0,0,0,174.90952,0,302.19733,0.42968,0.209,1.652
2022-09-13T13:00:00.000,0.126,1.645,0,0.36856,301.08389,0,0,0,174.90952,0,300.95789,0.36856,0.126,1.645
2022-09-13T14:00:00.000,0.053,0.289,0,0.36526,52.91102,0,0,0,174.90952,0,52.85802,0.36526,0.053,0.289
2022-09-13T15:00:00.000,0.119,0.038,0,0.37862,7.013174,0,0,0,174.90952,0,6.894174,0.37862,0.119,0.038
2022-09-13T16:00:00.000,1.358,0,0,0.46470999999999996,0,0,0,1.358,173.48005,0,0,0.46470999999999996,1.358,0
2022-09-13T17:00:00.000,1.429,0,0,0.58517,0,0,0,1.429,171.97584,0,0,0.58517,1.429,0
2022-09-13T18:00:00.000,2.212,0,0,0.7144299999999999,0,0,0,2.212,169.64742,0,0,0.7144299999999999,2.212,0
2022-09-13T19:00:00.000,1.651,0,0,0.5524199999999999,0,0,0,1.651,167.90952,0,0,0.5524199999999999,1.651,0
2022-09-13T20:00:00.000,1.447,0,0,0.72039,0,0,0,1.447,166.38636,0,0,0.72039,1.447,0
2022-09-13T21:00:00.000,1.053,0,0,0.5316900000000001,0,0,0,1.053,165.27794,0,0,0.5316900000000001,1.053,0
2022-09-13T22:00:00.000,0.368,0,0,0.45913,0,0,0,0.368,164.89057,0,0,0.45913,0.368,0
2022-09-13T23:00:00.000,1.88,0,0,0.4,0,0,0,1.88,162.91163,0,0,0.4,1.88,0
2022-09-14T00:00:00.000,0.88,0,0,0.20006000000000002,0,0,0,0,162.91163,0.88,0,0.20006000000000002,0.88,0
2022-09-14T01:00:00.000,0.388,0,0,0.79908,0,0,0,0.388,162.50321,0,0,0.79908,0.388,0
2022-09-14T02:00:00.000,0.358,0,0,0.40519,0,0,0,0.358,162.12636,0,0,0.40519,0.358,0
2022-09-14T03:00:00.000,0.353,0,0,0.34983,0,0,0,0.353,161.75478,0,0,0.34983,0.353,0
2022-09-14T04:00:00.000,0.395,0.033,0,0.33564,6.2362169,0,0,0,161.75478,0,5.8412169,0.33564,0.395,0.033
2022-09-14T05:00:00.000,0.28,0.325,0,0.35198,59.612211,0,0,0,161.75478,0,59.332211,0.35198,0.28,0.325
2022-09-14T06:00:00.000,0.914,0.434,0,0.378,79.875276,0,0,0,161.75478,0,78.961276,0.378,0.914,0.434
2022-09-14T07:00:00.000,0.091,1.362,0,0.46546,249.27981,0,0,0,161.75478,0,249.18881,0.46546,0.091,1.362
2022-09-14T08:00:00.000,0.047,4.926,0,0.50568,901.43923,0,0,0,161.75478,0,901.39223,0.50568,0.047,4.926
2022-09-14T09:00:00.000,0,7.442,0,0.5681799999999999,1361.8221,0,361.82215,0,505.48582,0,1000,0.5681799999999999,0,7.442
2022-09-14T10:00:00.000,0.064,5.422,0,0.54138,984.35896,0,0,15.705044,488.9542,0,1000,0.54138,0.064,5.422
2022-09-14T11:00:00.000,0.323,2.828,0,0.50594,366.61301,0,0,302.09644,170.95794,0,668.38646,0.50594,0.323,2.828
2022-09-14T12:00:00.000,0.385,3.081,0,0.50343,563.98906,0,0,0,170.95794,0,563.60406,0.50343,0.385,3.081
2022-09-14T13:00:00.000,0.407,1.766,0,0.48539,323.36635,0,0,0,170.95794,0,322.95935,0.48539,0.407,1.766
2022-09-14T14:00:00.000,0,2.159,0,0.45481,395.07848,0,0,0,170.95794,0,395.07848,0.45481,0,2.159
2022-09-14T15:00:00.000,0.021,0.299,0,0.44193,54.724935,0,0,0,170.95794,0,54.703935,0.44193,0.021,0.299
2022-09-14T16:00:00.000,0.442,0.002,0,0.45330000000000004,0.58698284,0,0,0,170.95794,0,0.14498284,0.45330000000000004,0.442,0.002
2022-09-14T17:00:00.000,0.896,0,0,0.48805,0,0,0,0.896,170.01478,0,0,0.48805,0.896,0
2022-09-14T18:00:00.000,2.03,0,0,0.50295,0,0,0,2.03,167.87794,0,0,0.50295,2.03,0
2022-09-14T19:00:00.000,0.764,0,0,0.5522400000000001,0,0,0,0.764,167.07373,0,0,0.5522400000000001,0.764,0
2022-09-14T20:00:00.000,0.632,0,0,0.6305,0,0,0,0.632,166.40847,0,0,0.6305,0.632,0
2022-09-14T21:00:00.000,0.908,0,0,0.5402899999999999,0,0,0,0.908,165.45268,0,0,0.5402899999999999,0.908,0
2022-09-14T22:00:00.000,0.353,0,0,0.46033999999999997,0,0,0,0.353,165.0811,0,0,0.46033999999999997,0.353,0
2022-09-14T23:00:00.000,0.355,0,0,0.42174,0,0,0,0.355,164.70742,0,0,0.42174,0.355,0
2022-09-15T00:00:00.000,0.384,0,0,0.33442,0,0,0,0.384,164.30321,0,0,0.33442,0.384,0
2022-09-15T01:00:00.000,0.387,0,0,0.39163,0,0,0,0.387,163.89584,0,0,0.39163,0.387,0
2022-09-15T02:00:00.000,0.367,0,0,0.33876999999999996,0,0,0,0.367,163.50952,0,0,0.33876999999999996,0.367,0
2022-09-15T03:00:00.000,1.667,0,0,0.31725,0,0,0,1.667,161.75478,0,0,0.31725,1.667,0
2022-09-15T04:00:00.000,0.591,0.019,0,0.30187,3.772337,0,0,0,161.75478,0,3.181337,0.30187,0.591,0.019
2022-09-15T05:00:00.000,0.027,0.295,0,0.28601,53.995969,0,0,0,161.75478,0,53.968969,0.28601,0.027,0.295
2022-09-15T06:00:00.000,0.098,1.49,0,0.36552999999999997,272.70622,0,0,0,161.75478,0,272.60822,0.36552999999999997,0.098,1.49
2022-09-15T07:00:00.000,0.065,3.193,0,0.45,584.3241,0,0,0,161.75478,0,584.2591,0.45,0.065,3.193
2022-09-15T08:00:00.000,0,2.767,0,0.47955000000000003,506.33726,0,0,0,161.75478,0,506.33726,0.47955000000000003,0,2.767
2022-09-15T09:00:00.000,0,4.226,0,0.5001,773.32174,0,0,0,161.75478,0,773.32174,0.5001,0,4.226
2022-09-15T10:00:00.000,0,3.52,0,0.46926,644.1298,0,0,0,161.75478,0,644.1298,0.46926,0,3.52
2022-09-15T11:00:00.000,0,5.885,0,0.42428,1076.9045,0,76.904506,0,234.81406,0,1000,0.42428,0,5.885
2022-09-15T12:00:00.000,0.012,2.697,0,0.38385,493.53386,0,0,0,234.81406,0,493.52186,0.38385,0.012,2.697
2022-09-15T13:00:00.000,0.007,4.686,0,0.38151,857.50129,0,0,0,234.81406,0,857.49429,0.38151,0.007,4.686
2022-09-15T14:00:00.000,0.534,1.292,0,0.31857,236.69191,0,0,0,234.81406,0,236.15791,0.31857,0.534,1.292
2022-09-15T15:00:00.000,0.329,0.295,0,0.44849,22.632311,0,0,63.029316,168.46742,0,85.332627,0.44849,0.329,0.295
2022-09-15T16:00:00.000,1.597,0,0,0.45362,0,0,0,1.597,166.78636,0,0,0.45362,1.597,0
2022-09-15T17:00:00.000,0.822,0,0,0.51271,0,0,0,0.822,165.9211,0,0,0.51271,0.822,0
2022-09-15T18:00:00.000,0.849,0,0,0.45961,0,0,0,0.849,165.02742,0,0,0.45961,0.849,0
2022-09-15T19:00:00.000,1.13,0,0,0.4578,0,0,0,1.13,163.83794,0,0,0.4578,1.13,0
2022-09-15T20:00:00.000,0.451,0,0,0.54142,0,0,0,0.451,163.36321,0,0,0.54142,0.451,0
2022-09-15T21:00:00.000,0.372,0,0,0.46281,0,0,0,0.372,162.97163,0,0,0.46281,0.372,0
2022-09-15T22:00:00.000,0.366,0,0,0.45130000000000003,0,0,0,0.366,162.58636,0,0,0.45130000000000003,0.366,0
2022-09-15T23:00:00.000,0.384,0,0,0.35698,0,0,0,0.384,162.18215,0,0,0.35698,0.384,0
2022-09-16T00:00:00.000,0.852,0,0,0.20007,0,0,0,0,162.18215,0.852,0,0.20007,0.852,0
2022-09-16T01:00:00.000,0.406,0,0,0.33352,0,0,0,0.406,161.75478,0,0,0.33352,0.406,0
2022-09-16T02:00:00.000,0.384,0,0,0.17249,0,0,0,0,161.75478,0.384,0,0.17249,0.384,0
2022-09-16T03:00:00.000,0.257,0.001,0,0.14933000000000002,0.31149142,0,0.05449142,0,161.80655,0,0,0.14933000000000002,0.257,0.001
2022-09-16T04:00:00.000,0.113,0.207,0,0.1479,37.935724,0,37.822724,0,197.73814,0,0,0.1479,0.113,0.207
2022-09-16T05:00:00.000,0,3.549,0,0.15124,649.43655,0,354.15513,0,534.18551,0,295.28142,0.15124,0,3.549
2022-09-16T06:00:00.000,0,4.498,0,0.33969,646.19081,0,0,353.80919,161.75478,0,1000,0.33969,0,4.498
2022-09-16T07:00:00.000,0.039,5.893,0,0.43660000000000004,1078.3879,0,78.348937,0,236.18627,0,1000,0.43660000000000004,0.039,5.893
2022-09-16T08:00:00.000,0,8.74,0,0.51244,1360.058,0,838.63199,478.57397,529.12459,0,1000,0.51244,0,8.74
2022-09-16T09:00:00.000,0,5.743,0,0.48506,1050.9197,0,50.919724,0,577.49833,0,1000,0.48506,0,5.743
2022-09-16T10:00:00.000,0,10.517,0,0.48968,1924.5208,0,924.52076,0,1455.7931,0,1000,0.48968,0,10.517
2022-09-16T11:00:00.000,0,4.92,0,0.5840700000000001,800.63557,0,0,199.36443,1245.9358,0,1000,0.5840700000000001,0,4.92
2022-09-16T12:00:00.000,0.034,2.359,0,0.52401,142.8762,0,0,577.63512,637.89879,0,720.47732,0.52401,0.034,2.359
2022-09-16T13:00:00.000,0.348,1.235,0,0.5992999999999999,0,0,0,452.33681,161.75478,0,451.98881,0.5992999999999999,0.348,1.235
2022-09-16T14:00:00.000,0,2.227,0,0.34984,407.52189,0,0,0,161.75478,0,407.52189,0.34984,0,2.227
2022-09-16T15:00:00.000,0.046,0.278,0,0.22002000000000002,50.894615,0,5.9468144,0,167.40426,0,44.9018,0.22002000000000002,0.046,0.278
2022-09-16T16:00:00.000,0.379,0,0,0.61656,0,0,0,0.379,167.00531,0,0,0.61656,0.379,0
2022-09-16T17:00:00.000,1.092,0,0,0.47508,0,0,0,1.092,165.85584,0,0,0.47508,1.092,0
2022-09-16T18:00:00.000,0.631,0,0,0.5215,0,0,0,0.631,165.19163,0,0,0.5215,0.631,0
2022-09-16T19:00:00.000,1.68,0,0,0.48963,0,0,0,1.68,163.42321,0,0,0.48963,1.68,0
2022-09-16T20:00:00.000,0.613,0,0,0.52401,0,0,0,0.613,162.77794,0,0,0.52401,0.613,0
2022-09-16T21:00:00.000,0.505,0,0,0.48963,0,0,0,0.505,162.24636,0,0,0.48963,0.505,0
2022-09-16T22:00:00.000,0.467,0,0,0.47501,0,0,0,0.467,161.75478,0,0,0.47501,0.467,0
2022-09-16T23:00:00.000,0.361,0,0,0.18362,0,0,0,0,161.75478,0.361,0,0.18362,0.361,0
2022-09-17T00:00:00.000,0.363,0,0,0.12506,0,0,0,0,161.75478,0.363,0,0.12506,0.363,0
2022-09-17T01:00:00.000,1.865,0,0,0.1281,0,0,0,0,161.75478,1.865,0,0.1281,1.865,0
2022-09-17T02:00:00.000,1.234,0,0,0.12229999999999999,0,0,0,0,161.75478,1.234,0,0.12229999999999999,1.234,0
2022-09-17T03:00:00.000,0.367,0,0,0.11703,0,0,0,0,161.75478,0.367,0,0.11703,0.367,0
2022-09-17T04:00:00.000,0.226,0.053,0,0.10811,9.8115452,0,9.5855452,0,170.86105,0,-3.6913562e-15,0.10811,0.226,0.053
2022-09-17T05:00:00.000,0.004,0.789,0,0.172,144.38223,0,144.37823,0,308.02037,0,0,0.172,0.004,0.789
2022-09-17T06:00:00.000,0.233,0.912,0,0.16661,167.00467,0,166.77167,0,466.45346,0,0,0.16661,0.233,0.912
2022-09-17T07:00:00.000,0,1.545,0,0.12082999999999999,282.72174,0,282.72174,0,735.03912,0,0,0.12082999999999999,0,1.545
2022-09-17T08:00:00.000,0.305,1.329,0,0.18418,243.3481,0,243.0431,0,965.93006,0,0,0.18418,0.305,1.329
2022-09-17T09:00:00.000,0,2.739,0,0.17163,501.2135,0,501.2135,0,1442.0829,0,0,0.17163,0,2.739
2022-09-17T10:00:00.000,0.019,4.537,0,0.4289,830.24157,0,0,0,1442.0829,0,830.22257,0.4289,0.019,4.537
2022-09-17T11:00:00.000,0.461,2.114,0,0.44806,181.49964,0,0,411.14945,1009.294,0,592.18809,0.44806,0.461,2.114
2022-09-17T12:00:00.000,0,2.2,0,0.48193,0,0,0,805.16225,161.75478,0,805.16225,0.48193,0,2.2
2022-09-17T13:00:00.000,0.305,1.187,0,0.21522,217.36332,0,0,0,161.75478,0,217.05832,0.21522,0.305,1.187
2022-09-17T14:00:00.000,0.386,0.453,0,0.13788999999999998,83.088113,0,9.4592798,0,170.7411,0,73.242833,0.13788999999999998,0.386,0.453
2022-09-17T15:00:00.000,0.214,0.126,0,0.26149,23.163919,0,0,0,170.7411,0,22.949919,0.26149,0.214,0.126
2022-09-17T16:00:00.000,0.462,0,0,0.33426999999999996,0,0,0,0.462,170.25478,0,0,0.33426999999999996,0.462,0
2022-09-17T17:00:00.000,0.423,0,0,0.49315,0,0,0,0.423,169.80952,0,0,0.49315,0.423,0
2022-09-17T18:00:00.000,0.67,0,0,0.24173,0,0,0,0.67,169.10426,0,0,0.24173,0.67,0
2022-09-17T19:00:00.000,1.362,0,0,0.45613,0,0,0,1.362,167.67057,0,0,0.45613,1.362,0
2022-09-17T20:00:00.000,2.472,0,0,0.48965,0,0,0,2.472,165.06847,0,0,0.48965,2.472,0
2022-09-17T21:00:00.000,0.445,0,0,0.23095,0,0,0,0.445,164.60005,0,0,0.23095,0.445,0
2022-09-17T22:00:00.000,0.48,0,0,0.20958000000000002,0,0,0,0.48,164.09478,0,0,0.20958000000000002,0.48,0
2022-09-17T23:00:00.000,2.223,0,0,0.15303999999999998,0,0,0,2.223,161.75478,0,0,0.15303999999999998,2.223,0
2022-09-18T00:00:00.000,0.349,0,0,0.10399,0,0,0,0,161.75478,0.349,0,0.10399,0.349,0
2022-09-18T01:00:00.000,0.352,0,0,0.09922,0,0,0,0,161.75478,0.352,0,0.09922,0.352,0
2022-09-18T02:00:00.000,0.365,0,0,0.05813,0,0,0,0,161.75478,0.365,0,0.05813,0.365,0
2022-09-18T03:00:00.000,0.374,0,0,0.04624,0,0,0,0,161.75478,0.374,0,0.04624,0.374,0
2022-09-18T04:00:00.000,0.226,0.059,0,0.10523,10.909494,0,0,0,161.75478,0,10.683494,0.10523,0.226,0.059
2022-09-18T05:00:00.000,1.061,0.216,0,0.03402,0,0,79.052293,0,236.85446,80.113293,0,0.03402,1.061,0.216
2022-09-18T06:00:00.000,0,1.21,0,0.05063,221.41962,0,221.41962,0,447.2031,0,0,0.05063,0,1.21
2022-09-18T07:00:00.000,0.025,2.102,0,0.06466,384.66046,0,384.63546,0,812.60679,0,0,0.06466,0.025,2.102
2022-09-18T08:00:00.000,0.008,2.266,0,0.057409999999999996,414.66256,0,414.65456,0,1206.5286,0,0,0.057409999999999996,0.008,2.266
2022-09-18T09:00:00.000,0.059,2.78,0,0.10435,508.74565,0,0,0,1206.5286,0,508.68665,0.10435,0.059,2.78
2022-09-18T10:00:00.000,0,1.954,0,0.11320000000000001,357.56523,0,0,0,1206.5286,0,357.56523,0.11320000000000001,0,1.954
2022-09-18T11:00:00.000,0,3.442,0,0.09802,629.85647,0,0,0,1206.5286,0,629.85647,0.09802,0,3.442
2022-09-18T12:00:00.000,0.001,3.964,0,0.10525,725.37849,0,0,0,1206.5286,0,725.37749,0.10525,0.001,3.964
2022-09-18T13:00:00.000,0.327,2.491,0,0.10525,455.99513,0,0,0,1206.5286,0,455.66813,0.10525,0.327,2.491
2022-09-18T14:00:00.000,0.098,2.043,0,0.09134,373.90047,0,262.38362,0,1455.7931,0,111.41885,0.09134,0.098,2.043
2022-09-18T15:00:00.000,0.276,0.398,0,0.10524,72.968585,0,2.3303793e-13,0,1455.7931,0,72.692585,0.10524,0.276,0.398
2022-09-18T16:00:00.000,0.446,0,0,0.10529999999999999,0,0,0,0,1455.7931,0.446,0,0.10529999999999999,0.446,0
2022-09-18T17:00:00.000,1.722,0,0,0.10529999999999999,0,0,0,0,1455.7931,1.722,0,0.10529999999999999,1.722,0
2022-09-18T18:00:00.000,2.077,0,0,0.1371,0,0,0,2.077,1453.6067,0,0,0.1371,2.077,0
2022-09-18T19:00:00.000,0.773,0,0,0.21603,0,0,0,0.773,1452.7931,0,0,0.21603,0.773,0
2022-09-18T20:00:00.000,0.671,0,0,0.27614,0,0,0,0.671,1452.0867,0,0,0.27614,0.671,0
2022-09-18T21:00:00.000,0.975,0,0,0.21007,0,0,0,0.975,1451.0604,0,0,0.21007,0.975,0
2022-09-18T22:00:00.000,0.352,0,0,0.21453999999999998,0,0,0,0.352,1450.6899,0,0,0.21453999999999998,0.352,0
2022-09-18T23:00:00.000,0.356,0,0,0.17726,0,0,0,0.356,1450.3152,0,0,0.17726,0.356,0
