PL_T,TINKLAS,OBJ_PAVADINIMAS,OBJ_GV_TIPAS,OBJ_NUMERIS,P+,P-
2022-09-08 21:00,Kauno regiono tinklas,NAMAS,G,196,0.068,
2022-09-08 22:00,Kauno regiono tinklas,NAMAS,G,196,0.049,
2022-09-08 23:00,Kauno regiono tinklas,NAMAS,G,196,0.06,
2022-09-09 00:00,Kauno regiono tinklas,NAMAS,G,196,0.05,
2022-09-09 01:00,Kauno regiono tinklas,NAMAS,G,196,0.075,
2022-09-09 02:00,Kauno regiono tinklas,NAMAS,G,196,0.051,
2022-09-09 03:00,Kauno regiono tinklas,NAMAS,G,196,1.096,
2022-09-09 04:00,Kauno regiono tinklas,NAMAS,G,196,0.468,
2022-09-09 05:00,Kauno regiono tinklas,NAMAS,G,196,0.054,
2022-09-09 06:00,Kauno regiono tinklas,NAMAS,G,196,0.057,
2022-09-09 07:00,Kauno regiono tinklas,NAMAS,G,196,0.044,
2022-09-09 08:00,Kauno regiono tinklas,NAMAS,G,196,0.069,
2022-09-09 09:00,Kauno regiono tinklas,NAMAS,G,196,0.05,
2022-09-09 10:00,Kauno regiono tinklas,NAMAS,G,196,0.068,
2022-09-09 11:00,Kauno regiono tinklas,NAMAS,G,196,0.038,
2022-09-09 12:00,Kauno regiono tinklas,NAMAS,G,196,0.076,
2022-09-09 13:00,Kauno regiono tinklas,NAMAS,G,196,0.065,
2022-09-09 14:00,Kauno regiono tinklas,NAMAS,G,196,0.095,
2022-09-09 15:00,Kauno regiono tinklas,NAMAS,G,196,0.059,
2022-09-09 16:00,Kauno regiono tinklas,NAMAS,G,196,0.048,
2022-09-09 17:00,Kauno regiono tinklas,NAMAS,G,196,0.368,
2022-09-09 18:00,Kauno regiono tinklas,NAMAS,G,196,0.139,
2022-09-09 19:00,Kauno regiono tinklas,NAMAS,G,196,0.292,
2022-09-09 20:00,Kauno regiono tinklas,NAMAS,G,196,0.175,
2022-09-09 21:00,Kauno regiono tinklas,NAMAS,G,196,0.036,
2022-09-09 22:00,Kauno regiono tinklas,NAMAS,G,196,0.073,
2022-09-09 23:00,Kauno regiono tinklas,NAMAS,G,196,0.193,
2022-09-10 00:00,Kauno regiono tinklas,NAMAS,G,196,0.066,
2022-09-10 01:00,Kauno regiono tinklas,NAMAS,G,196,0.037,
2022-09-10 02:00,Kauno regiono tinklas,NAMAS,G,196,0.074,
2022-09-10 03:00,Kauno regiono tinklas,NAMAS,G,196,0.196,
2022-09-10 04:00,Kauno regiono tinklas,NAMAS,G,196,0.051,
2022-09-10 05:00,Kauno regiono tinklas,NAMAS,G,196,0.829,
2022-09-10 06:00,Kauno regiono tinklas,NAMAS,G,196,1.059,
2022-09-10 07:00,Kauno regiono tinklas,NAMAS,G,196,0.271,
2022-09-10 08:00,Kauno regiono tinklas,NAMAS,G,196,0.049,
2022-09-10 09:00,Kauno regiono tinklas,NAMAS,G,196,0.055,
2022-09-10 10:00,Kauno regiono tinklas,NAMAS,G,196,0.05,
2022-09-10 11:00,Kauno regiono tinklas,NAMAS,G,196,0.069,
2022-09-10 12:00,Kauno regiono tinklas,NAMAS,G,196,0.049,
2022-09-10 13:00,Kauno regiono tinklas,NAMAS,G,196,0.056,
2022-09-10 14:00,Kauno regiono tinklas,NAMAS,G,196,0.048,
2022-09-10 15:00,Kauno regiono tinklas,NAMAS,G,196,0.075,
2022-09-10 16:00,Kauno regiono tinklas,NAMAS,G,196,0.868,
2022-09-10 17:00,Kauno regiono tinklas,NAMAS,G,196,2.349,
2022-09-10 18:00,Kauno regiono tinklas,NAMAS,G,196,1.178,
2022-09-10 19:00,Kauno regiono tinklas,NAMAS,G,196,0.972,
2022-09-10 20:00,Kauno regiono tinklas,NAMAS,G,196,2.365,
2022-09-10 21:00,Kauno regiono tinklas,NAMAS,G,196,1.486,
2022-09-10 22:00,Kauno regiono tinklas,NAMAS,G,196,0.459,
2022-09-10 23:00,Kauno regiono tinklas,NAMAS,G,196,0.193,
2022-09-11 00:00,Kauno regiono tinklas,NAMAS,G,196,0.038,
2022-09-11 01:00,Kauno regiono tinklas,NAMAS,G,196,0.062,
2022-09-11 02:00,Kauno regiono tinklas,NAMAS,G,196,0.071,
2022-09-11 03:00,Kauno regiono tinklas,NAMAS,G,196,0.06,
2022-09-11 04:00,Kauno regiono tinklas,NAMAS,G,196,0.074,
2022-09-11 05:00,Kauno regiono tinklas,NAMAS,G,196,0.043,
2022-09-11 06:00,Kauno regiono tinklas,NAMAS,G,196,0.134,
2022-09-11 07:00,Kauno regiono tinklas,NAMAS,G,196,0.838,
2022-09-11 08:00,Kauno regiono tinklas,NAMAS,G,196,2.022,
2022-09-11 09:00,Kauno regiono tinklas,NAMAS,G,196,1.924,
2022-09-11 10:00,Kauno regiono tinklas,NAMAS,G,196,2.192,
2022-09-11 11:00,Kauno regiono tinklas,NAMAS,G,196,1.833,
2022-09-11 12:00,Kauno regiono tinklas,NAMAS,G,196,1.778,
2022-09-11 13:00,Kauno regiono tinklas,NAMAS,G,196,1.326,
2022-09-11 14:00,Kauno regiono tinklas,NAMAS,G,196,0.802,
2022-09-11 15:00,Kauno regiono tinklas,NAMAS,G,196,1.624,
