PL_T,TINKLAS,OBJ_PAVADINIMAS,OBJ_GV_TIPAS,OBJ_NUMERIS,P+,P-
2020-06-12 05:00:00,Alytaus regiono tinklas,Namas,G,87126,0.3455,0.0095
2020-06-12 06:00:00,Alytaus regiono tinklas,Namas,G,87126,1.8887,0.0701
2020-06-12 07:00:00,Alytaus regiono tinklas,Namas,G,87126,0.5907,0.2884
2020-06-12 08:00:00,Alytaus regiono tinklas,Namas,G,87126,0.086,0.5217
2020-06-12 09:00:00,Alytaus regiono tinklas,Namas,G,87126,0.2265,0.9092
2020-06-12 10:00:00,Alytaus regiono tinklas,Namas,G,87126,0.5003,1.0502
2020-06-12 11:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0002,3.9427
2020-06-12 12:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0,3.1388
2020-06-12 13:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0761,2.8093
2020-06-12 14:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0,4.9656
2020-06-12 15:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0,4.5014
2020-06-12 16:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0576,3.428
2020-06-12 17:00:00,Alytaus regiono tinklas,Namas,G,87126,0.4685,1.5025
2020-06-12 18:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0001,1.7427
2020-06-12 19:00:00,Alytaus regiono tinklas,Namas,G,87126,0.3928,0.6007
2020-06-12 20:00:00,Alytaus regiono tinklas,Namas,G,87126,1.0554,0.0585
2020-06-12 21:00:00,Alytaus regiono tinklas,Namas,G,87126,0.6832,0.004
2020-06-12 22:00:00,Alytaus regiono tinklas,Namas,G,87126,0.8037,0.0
2020-06-12 23:00:00,Alytaus regiono tinklas,Namas,G,87126,1.4459,0.0
2020-06-13 00:00:00,Alytaus regiono tinklas,Namas,G,87126,0.5307,0.0
2020-06-13 01:00:00,Alytaus regiono tinklas,Namas,G,87126,0.5527,0.0
2020-06-13 02:00:00,Alytaus regiono tinklas,Namas,G,87126,1.3486,0.0
2020-06-13 03:00:00,Alytaus regiono tinklas,Namas,G,87126,0.5376,0.0
2020-06-13 04:00:00,Alytaus regiono tinklas,Namas,G,87126,0.3154,0.0
2020-06-13 05:00:00,Alytaus regiono tinklas,Namas,G,87126,1.4591,0.0
2020-06-13 06:00:00,Alytaus regiono tinklas,Namas,G,87126,1.005,0.004
2020-06-13 07:00:00,Alytaus regiono tinklas,Namas,G,87126,1.4411,0.0382
2020-06-13 08:00:00,Alytaus regiono tinklas,Namas,G,87126,1.74,0.2051
2020-06-13 09:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0177,0.6937
2020-06-13 10:00:00,Alytaus regiono tinklas,Namas,G,87126,0.6303,0.5972
2020-06-13 11:00:00,Alytaus regiono tinklas,Namas,G,87126,1.7169,0.47
2020-06-13 12:00:00,Alytaus regiono tinklas,Namas,G,87126,0.2097,1.576
2020-06-13 13:00:00,Alytaus regiono tinklas,Namas,G,87126,0.9726,0.7502
2020-06-13 14:00:00,Alytaus regiono tinklas,Namas,G,87126,0.4851,0.7006
2020-06-13 15:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0003,0.9616
2020-06-13 16:00:00,Alytaus regiono tinklas,Namas,G,87126,0.3476,0.9148
2020-06-13 17:00:00,Alytaus regiono tinklas,Namas,G,87126,0.3685,1.251
2020-06-13 18:00:00,Alytaus regiono tinklas,Namas,G,87126,0.1151,0.8683
2020-06-13 19:00:00,Alytaus regiono tinklas,Namas,G,87126,0.392,0.5304
